id,coursemoduleid,userid,completionstate,viewed,overrideby,timemodified
2709,29,45443,1,0,NULL,1659022300
2710,30,45443,1,0,NULL,1659022301
2711,31,45443,1,0,NULL,1659022302
2712,32,45443,1,0,NULL,1659022303
2713,33,45443,1,0,NULL,1659022304
2714,69,45443,1,0,NULL,1659022305
2715,70,45443,1,0,NULL,1659022306
2716,71,45443,1,0,NULL,1659022306
2717,50,45443,1,0,NULL,1659022307
2718,72,45443,1,0,NULL,1659022308
2719,73,45443,1,0,NULL,1659022308
2720,74,45443,1,0,NULL,1659022310
2721,51,45443,1,0,NULL,1659022315
2722,75,45443,1,0,NULL,1659022316
2723,76,45443,1,0,NULL,1659022317
2724,77,45443,1,0,NULL,1659022317
2725,52,45443,1,0,NULL,1659022319
2726,78,45443,1,0,NULL,1659022319
2727,79,45443,1,0,NULL,1659022320
2728,53,45443,1,0,NULL,1659022320
2729,80,45443,1,0,NULL,1659022321
2730,54,45443,1,0,NULL,1659022321
2731,81,45443,1,0,NULL,1659022322
2732,55,45443,1,0,NULL,1659022324
2733,82,45443,1,0,NULL,1659022324
2734,56,45443,1,0,NULL,1659022325
2735,83,45443,1,0,NULL,1659022325
2736,57,45443,1,0,NULL,1659022326
2737,58,45443,1,0,NULL,1659022327
2738,59,45443,1,0,NULL,1659022327
2739,60,45443,1,0,NULL,1659022328
2740,61,45443,1,0,NULL,1659022329
2741,62,45443,1,0,NULL,1659022335
2742,63,45443,1,0,NULL,1659022336
2743,64,45443,1,0,NULL,1659022338
2744,65,45443,1,0,NULL,1659022338
2745,84,45443,1,0,NULL,1659022339
2746,85,45443,1,0,NULL,1659022340
2747,86,45443,1,0,NULL,1659022341
2748,88,45443,1,0,NULL,1659022343
2749,89,45443,1,0,NULL,1659022343
2750,90,45443,1,0,NULL,1659022344
2751,91,45443,1,0,NULL,1659022345
2752,92,45443,1,0,NULL,1659022347
2753,87,45443,1,0,NULL,1659022347
2754,93,45443,1,0,NULL,1659022347
2755,94,45443,1,0,NULL,1659022348
2756,95,45443,1,0,NULL,1659022348
2757,96,45443,1,0,NULL,1659022349
2758,97,45443,1,0,NULL,1659022350
2759,98,45443,1,0,NULL,1659022351
2760,99,45443,1,0,NULL,1659022352
2761,100,45443,1,0,NULL,1659022353
2762,101,45443,1,0,NULL,1659022353
2763,102,45443,1,0,NULL,1659022354
2764,195,45443,1,0,NULL,1659022356
2765,194,45443,1,0,NULL,1659022356
2766,129,45443,1,0,NULL,1659022357
2767,128,45443,1,0,NULL,1659022357
2768,127,45443,1,0,NULL,1659022358
2769,126,45443,1,0,NULL,1659022358
2770,125,45443,1,0,NULL,1659022358
2771,124,45443,1,0,NULL,1659022360
2772,123,45443,1,0,NULL,1659022361
2773,122,45443,1,0,NULL,1659022361
2774,121,45443,1,0,NULL,1659022361
2775,120,45443,1,0,NULL,1659022362
2776,119,45443,1,0,NULL,1659022362
2777,118,45443,1,0,NULL,1659022364
2778,117,45443,1,0,NULL,1659022365
2779,116,45443,1,0,NULL,1659022365
2780,115,45443,1,0,NULL,1659022365
2781,114,45443,1,0,NULL,1659022366
2782,113,45443,1,0,NULL,1659022367
2783,112,45443,1,0,NULL,1659022367
2784,111,45443,1,0,NULL,1659022368
2785,110,45443,1,0,NULL,1659022368
2786,109,45443,1,0,NULL,1659022369
2787,108,45443,1,0,NULL,1659022370
2788,107,45443,1,0,NULL,1659022370
2789,106,45443,1,0,NULL,1659022371
2790,105,45443,1,0,NULL,1659022371
2791,104,45443,1,0,NULL,1659022372
2792,103,45443,1,0,NULL,1659022373
2793,189,45858,1,0,NULL,1659024408
2794,190,43474,1,0,NULL,1659055855
2795,230,43474,1,0,NULL,1659055857
2796,231,43474,1,0,NULL,1659055858
2797,232,43474,1,0,NULL,1659055864
2798,233,43474,1,0,NULL,1659055865
2799,234,43474,1,0,NULL,1659055865
2800,235,43474,1,0,NULL,1659055866
2801,236,43474,1,0,NULL,1659055866
2802,191,43474,1,0,NULL,1659055871
2803,189,43474,1,0,NULL,1659055891
2804,173,21496,1,0,NULL,1659098625
2805,173,6019,1,0,NULL,1659200738
2806,193,6019,1,0,NULL,1659200742
2807,272,6019,1,0,NULL,1659200743
2808,273,6019,1,0,NULL,1659200744
2809,29,9189,1,0,NULL,1659278603
2810,30,9189,1,0,NULL,1659278625
2811,31,9189,1,0,NULL,1659278641
2812,32,9189,1,0,NULL,1659278642
2813,33,9189,1,0,NULL,1659278643
2814,69,9189,1,0,NULL,1659278644
2815,70,9189,1,0,NULL,1659278644
2816,71,9189,1,0,NULL,1659278645
2817,50,9189,1,0,NULL,1659278645
2818,72,9189,1,0,NULL,1659278646
2819,73,9189,1,0,NULL,1659278646
2820,74,9189,1,0,NULL,1659278648
2821,51,9189,1,0,NULL,1659278649
2822,76,9189,1,0,NULL,1659278650
2823,77,9189,1,0,NULL,1659278650
2824,52,9189,1,0,NULL,1659278651
2825,78,9189,1,0,NULL,1659278651
2826,53,9189,1,0,NULL,1659278652
2827,80,9189,1,0,NULL,1659278653
2828,54,9189,1,0,NULL,1659278653
2829,81,9189,1,0,NULL,1659278654
2830,55,9189,1,0,NULL,1659278654
2831,75,9189,1,0,NULL,1659278654
2832,82,9189,1,0,NULL,1659278655
2833,56,9189,1,0,NULL,1659278655
2834,83,9189,1,0,NULL,1659278656
2835,57,9189,1,0,NULL,1659278656
2836,58,9189,1,0,NULL,1659278657
2837,59,9189,1,0,NULL,1659278657
2838,60,9189,1,0,NULL,1659278658
2839,61,9189,1,0,NULL,1659278658
2840,62,9189,1,0,NULL,1659278659
2841,63,9189,1,0,NULL,1659278659
2842,64,9189,1,0,NULL,1659278660
2843,65,9189,1,0,NULL,1659278660
2844,84,9189,1,0,NULL,1659278661
2845,85,9189,1,0,NULL,1659278661
2846,79,9189,1,0,NULL,1659278662
2847,87,9189,1,0,NULL,1659278662
2848,88,9189,1,0,NULL,1659278663
2849,89,9189,1,0,NULL,1659278663
2850,90,9189,1,0,NULL,1659278664
2851,91,9189,1,0,NULL,1659278664
2852,92,9189,1,0,NULL,1659278665
2853,93,9189,1,0,NULL,1659278665
2854,94,9189,1,0,NULL,1659278666
2855,95,9189,1,0,NULL,1659278666
2856,96,9189,1,0,NULL,1659278667
2857,86,9189,1,0,NULL,1659278667
2858,97,9189,1,0,NULL,1659278667
2859,98,9189,1,0,NULL,1659278668
2860,99,9189,1,0,NULL,1659278668
2861,100,9189,1,0,NULL,1659278669
2862,101,9189,1,0,NULL,1659278669
2863,103,9189,1,0,NULL,1659278670
2864,104,9189,1,0,NULL,1659278671
2865,105,9189,1,0,NULL,1659278671
2866,106,9189,1,0,NULL,1659278672
2867,107,9189,1,0,NULL,1659278672
2868,108,9189,1,0,NULL,1659278673
2869,110,9189,1,0,NULL,1659278674
2870,111,9189,1,0,NULL,1659278674
2871,102,9189,1,0,NULL,1659278675
2872,112,9189,1,0,NULL,1659278675
2873,113,9189,1,0,NULL,1659278675
2874,115,9189,1,0,NULL,1659278676
2875,116,9189,1,0,NULL,1659278677
2876,117,9189,1,0,NULL,1659278677
2877,118,9189,1,0,NULL,1659278678
2878,109,9189,1,0,NULL,1659278678
2879,119,9189,1,0,NULL,1659278679
2880,121,9189,1,0,NULL,1659278679
2881,120,9189,1,0,NULL,1659278680
2882,122,9189,1,0,NULL,1659278680
2883,123,9189,1,0,NULL,1659278681
2884,124,9189,1,0,NULL,1659278681
2885,125,9189,1,0,NULL,1659278683
2886,126,9189,1,0,NULL,1659278688
2887,127,9189,1,0,NULL,1659278689
2888,128,9189,1,0,NULL,1659278689
2889,129,9189,1,0,NULL,1659278689
2890,194,9189,1,0,NULL,1659278690
2891,195,9189,1,0,NULL,1659278690
2892,173,9189,1,0,NULL,1659278904
2893,173,5989,0,0,NULL,1659381280
2894,29,15487,1,0,NULL,1659797764
2895,29,16146,1,0,NULL,1660668355
2896,30,16146,1,0,NULL,1660668418
2897,31,16146,1,0,NULL,1660668476
2898,32,16146,1,0,NULL,1660668549
2899,33,16146,1,0,NULL,1660668596
2900,69,16146,1,0,NULL,1660668649
2901,70,16146,1,0,NULL,1660668671
2902,71,16146,1,0,NULL,1660668673
2903,50,16146,1,0,NULL,1660668674
2904,195,16146,1,0,NULL,1660668678
2905,194,16146,1,0,NULL,1660668678
2906,129,16146,1,0,NULL,1660668679
2907,128,16146,1,0,NULL,1660668680
2908,127,16146,1,0,NULL,1660668680
2909,126,16146,1,0,NULL,1660668681
2910,125,16146,1,0,NULL,1660668681
2911,124,16146,1,0,NULL,1660668682
2912,123,16146,1,0,NULL,1660668683
2913,122,16146,1,0,NULL,1660668683
2914,121,16146,1,0,NULL,1660668684
2915,120,16146,1,0,NULL,1660668684
2916,119,16146,1,0,NULL,1660668684
2917,118,16146,1,0,NULL,1660668686
2918,117,16146,1,0,NULL,1660668686
2919,116,16146,1,0,NULL,1660668686
2920,114,16146,1,0,NULL,1660668687
2921,113,16146,1,0,NULL,1660668687
2922,110,16146,1,0,NULL,1660668689
2923,112,16146,1,0,NULL,1660668689
2924,109,16146,1,0,NULL,1660668690
2925,115,16146,1,0,NULL,1660668692
2926,111,16146,1,0,NULL,1660668695
2927,108,16146,1,0,NULL,1660668701
2928,107,16146,1,0,NULL,1660668702
2929,106,16146,1,0,NULL,1660668703
2930,105,16146,1,0,NULL,1660668703
2931,104,16146,1,0,NULL,1660668704
2932,102,16146,1,0,NULL,1660668705
2933,103,16146,1,0,NULL,1660668709
2934,101,16146,1,0,NULL,1660668710
2935,100,16146,1,0,NULL,1660668711
2936,99,16146,1,0,NULL,1660668712
2937,98,16146,1,0,NULL,1660668713
2938,97,16146,1,0,NULL,1660668713
2939,96,16146,1,0,NULL,1660668714
2940,95,16146,1,0,NULL,1660668715
2941,94,16146,1,0,NULL,1660668716
2942,93,16146,1,0,NULL,1660668716
2943,92,16146,1,0,NULL,1660668717
2944,91,16146,1,0,NULL,1660668717
2945,90,16146,1,0,NULL,1660668718
2946,89,16146,1,0,NULL,1660668719
2947,88,16146,1,0,NULL,1660668719
2948,87,16146,1,0,NULL,1660668720
2949,86,16146,1,0,NULL,1660668720
2950,85,16146,1,0,NULL,1660668721
2951,84,16146,1,0,NULL,1660668722
2952,65,16146,1,0,NULL,1660668723
2953,64,16146,1,0,NULL,1660668723
2954,63,16146,1,0,NULL,1660668724
2955,62,16146,1,0,NULL,1660668725
2956,61,16146,1,0,NULL,1660668725
2957,60,16146,1,0,NULL,1660668726
2958,59,16146,1,0,NULL,1660668727
2959,58,16146,1,0,NULL,1660668729
2960,57,16146,1,0,NULL,1660668730
2961,81,16146,1,0,NULL,1660668732
2962,55,16146,1,0,NULL,1660668733
2963,82,16146,1,0,NULL,1660668733
2964,56,16146,1,0,NULL,1660668734
2965,83,16146,1,0,NULL,1660668734
2966,53,16146,1,0,NULL,1660668736
2967,80,16146,1,0,NULL,1660668736
2968,54,16146,1,0,NULL,1660668737
2969,78,16146,1,0,NULL,1660668737
2970,79,16146,1,0,NULL,1660668743
2971,76,16146,1,0,NULL,1660668744
2972,77,16146,1,0,NULL,1660668745
2973,52,16146,1,0,NULL,1660668745
2974,75,16146,1,0,NULL,1660668746
2975,51,16146,1,0,NULL,1660668746
2976,73,16146,1,0,NULL,1660668749
2977,72,16146,1,0,NULL,1660668749
2978,74,16146,1,0,NULL,1660668753
2979,218,32011,0,0,NULL,1660884466
2980,189,3650,1,0,NULL,1662293490
2981,190,15138,1,0,NULL,1661080915
2982,230,15138,1,0,NULL,1661080918
2983,232,15138,1,0,NULL,1661080921
2984,231,15138,1,0,NULL,1661080922
2985,233,15138,1,0,NULL,1661080923
2986,234,15138,1,0,NULL,1661080924
2987,235,15138,1,0,NULL,1661080925
2988,189,14619,1,0,NULL,1661082222
2989,173,23089,1,0,NULL,1661564224
2990,193,23089,1,0,NULL,1661564226
2991,272,23089,1,0,NULL,1661564226
2992,273,23089,1,0,NULL,1661564227
2993,173,21195,1,0,NULL,1661599383
2994,29,25755,1,0,NULL,1662559111
2995,30,25755,1,0,NULL,1662559114
2996,31,25755,1,0,NULL,1662559116
2997,32,25755,1,0,NULL,1662559117
2998,33,25755,1,0,NULL,1662559118
2999,69,25755,1,0,NULL,1662559119
3000,70,25755,1,0,NULL,1662559120
3001,71,25755,1,0,NULL,1662559121
3002,50,25755,1,0,NULL,1662559122
3003,72,25755,1,0,NULL,1662559123
3004,73,25755,1,0,NULL,1662559124
3005,74,25755,1,0,NULL,1662559127
3006,51,25755,1,0,NULL,1662559128
3007,75,25755,1,0,NULL,1662559129
3008,76,25755,1,0,NULL,1662559130
3009,77,25755,1,0,NULL,1662559131
3010,52,25755,1,0,NULL,1662559131
3011,78,25755,1,0,NULL,1662559132
3012,79,25755,1,0,NULL,1662559133
3013,53,25755,1,0,NULL,1662559135
3014,80,25755,1,0,NULL,1662559135
3015,54,25755,1,0,NULL,1662559136
3016,81,25755,1,0,NULL,1662559137
3017,55,25755,1,0,NULL,1662559138
3018,82,25755,1,0,NULL,1662559139
3019,56,25755,1,0,NULL,1662559140
3020,83,25755,1,0,NULL,1662559141
3021,57,25755,1,0,NULL,1662559142
3022,58,25755,1,0,NULL,1662559143
3023,59,25755,1,0,NULL,1662559144
3024,60,25755,1,0,NULL,1662559146
3025,61,25755,1,0,NULL,1662559146
3026,62,25755,1,0,NULL,1662559147
3027,63,25755,1,0,NULL,1662559149
3028,64,25755,0,0,NULL,1662559154
3029,65,25755,0,0,NULL,1662559157
3030,277,25755,0,0,NULL,1662559242
3031,173,19,1,0,NULL,1662713305
3032,324,53233,1,0,NULL,1663595725
3033,412,2,0,0,NULL,1664514800
3034,32,3421,1,0,NULL,1673093930
